symbol,date,open,high,low,close,volume,adjusted
GOOGL,2015-01-02,26.6299991607666,26.790000915527344,26.393999099731445,26.477500915527344,26480000,26.24478530883789
GOOGL,2015-01-05,26.357500076293945,26.399499893188477,25.887500762939453,25.972999572753906,41182000,25.74471664428711
GOOGL,2015-01-06,26.024999618530273,26.06049919128418,25.27750015258789,25.332000732421875,54456000,25.109352111816406
GOOGL,2015-01-07,25.547500610351563,25.574499130249023,25.1825008392334,25.25749969482422,46918000,25.035505294799805
GOOGL,2015-01-08,25.07550048828125,25.375,24.750999450683594,25.345500946044922,73054000,25.122732162475586
GOOGL,2015-01-09,25.409000396728516,25.43000030517578,24.9325008392334,25.035999298095703,42000000,24.815950393676758
GOOGL,2015-01-12,24.961999893188477,25.013999938964844,24.545499801635742,24.85300064086914,57138000,24.63456153869629
GOOGL,2015-01-13,25.12849998474121,25.43000030517578,24.863000869750977,25.09000015258789,60958000,24.869478225708008
GOOGL,2015-01-14,25.020999908447266,25.413000106811523,24.908000946044922,25.296499252319336,52800000,25.07415771484375
GOOGL,2015-01-15,25.444499969482422,25.487499237060547,25.100500106811523,25.20050048828125,51068000,24.979005813598633
GOOGL,2015-01-16,25.157499313354492,25.542499542236328,25.154499053955078,25.523000717163086,49658000,25.298669815063477
GOOGL,2015-01-20,25.638500213623047,25.780500411987305,25.4685001373291,25.496999740600586,46796000,25.272899627685547
GOOGL,2015-01-21,25.54199981689453,26.092500686645508,25.47949981689453,26.019500732421875,46356000,25.79080581665039
GOOGL,2015-01-22,26.149999618530273,26.941999435424805,26.095500946044922,26.864999771118164,56068000,26.628875732421875
GOOGL,2015-01-23,26.901500701904297,27.27050018310547,26.787500381469727,27.09749984741211,45966000,26.859333038330078
GOOGL,2015-01-26,27.075000762939453,27.075000762939453,26.603500366210938,26.836000442504883,30932000,26.600133895874023
GOOGL,2015-01-27,26.56999969482422,26.638999938964844,26.042999267578125,26.059499740600586,39148000,25.830455780029297
GOOGL,2015-01-28,26.25,26.284500122070313,25.61750030517578,25.62150001525879,35822000,25.396303176879883
GOOGL,2015-01-29,25.645000457763672,25.75950050354004,25.173999786376953,25.661500930786133,79018000,25.435955047607422
GOOGL,2015-01-30,25.950000762939453,27.155000686645508,25.909000396728516,26.877500534057617,121108000,26.641267776489258
GOOGL,2015-02-02,26.715999603271484,26.825000762939453,26.086000442504883,26.610000610351563,75378000,26.376115798950195
GOOGL,2015-02-03,26.496999740600586,26.872499465942383,26.340499877929688,26.665000915527344,47062000,26.430635452270508
GOOGL,2015-02-04,26.656999588012695,26.837499618530273,26.25149917602539,26.30500030517578,33896000,26.073801040649414
GOOGL,2015-02-05,26.396499633789063,26.534500122070313,26.281999588012695,26.491500854492188,33176000,26.25865936279297
GOOGL,2015-02-06,26.550500869750977,27.01099967956543,26.4325008392334,26.694000244140625,42938000,26.459379196166992
GOOGL,2015-02-09,26.55299949645996,26.694000244140625,26.377500534057617,26.464000701904297,30314000,26.231401443481445
GOOGL,2015-02-10,26.607500076293945,27.049999237060547,26.458499908447266,27.007999420166016,47430000,26.770620346069336
GOOGL,2015-02-11,26.986499786376953,27.09749984741211,26.799999237060547,26.899999618530273,38306000,26.663564682006836
GOOGL,2015-02-12,26.982999801635742,27.41699981689453,26.850000381469727,27.300500869750977,48590000,27.060548782348633
GOOGL,2015-02-13,27.375499725341797,27.62700080871582,27.329999923706055,27.558000564575195,47382000,27.315784454345703
GOOGL,2015-02-17,27.558000564575195,27.649999618530273,27.163000106811523,27.250499725341797,39174000,27.010986328125
GOOGL,2015-02-18,27.19099998474121,27.377500534057617,26.977500915527344,27.13249969482422,31164000,26.894025802612305
GOOGL,2015-02-19,27.12350082397461,27.343000411987305,27.037500381469727,27.322500228881836,30834000,27.082355499267578
GOOGL,2015-02-20,27.378999710083008,27.378999710083008,26.905000686645508,27.09000015258789,38234000,26.851898193359375
GOOGL,2015-02-23,26.950000762939453,26.96500015258789,26.600000381469727,26.75,32906000,26.5148868560791
GOOGL,2015-02-24,26.577499389648438,26.969999313354492,26.549999237060547,26.9325008392334,28406000,26.695783615112305
GOOGL,2015-02-25,26.922000885009766,27.478500366210938,26.90049934387207,27.366500854492188,40836000,27.1259708404541
GOOGL,2015-02-26,27.28700065612793,28.006500244140625,27.254499435424805,27.964500427246094,54032000,27.718713760375977
GOOGL,2015-02-27,27.907499313354492,28.47100067138672,27.851499557495117,28.131500244140625,68328000,27.88424301147461
GOOGL,2015-03-02,28.350000381469727,28.79949951171875,28.157499313354492,28.750999450683594,50406000,28.49829864501953
GOOGL,2015-03-03,28.8174991607666,29.042499542236328,28.524999618530273,28.93950080871582,50526000,28.68514633178711
GOOGL,2015-03-04,28.848499298095703,29.081499099731445,28.625999450683594,28.916500091552734,37964000,28.662343978881836
GOOGL,2015-03-05,28.981000900268555,29.15999984741211,28.911500930786133,29.071500778198242,35918000,28.815982818603516
GOOGL,2015-03-06,29.100000381469727,29.138999938964844,28.60300064086914,28.645000457763672,37592000,28.393230438232422
GOOGL,2015-03-09,28.54599952697754,28.772499084472656,28.452499389648438,28.704999923706055,23478000,28.45270347595215
GOOGL,2015-03-10,28.423999786376953,28.488000869750977,27.990999221801758,27.99250030517578,40080000,27.7464656829834
GOOGL,2015-03-11,27.989999771118164,28.208999633789063,27.77050018310547,27.784500122070313,40524000,27.540294647216797
GOOGL,2015-03-12,27.923999786376953,28.091999053955078,27.776500701904297,28.058500289916992,35602000,27.811885833740234
GOOGL,2015-03-13,27.96150016784668,28.218000411987305,27.51650047302246,27.649999618530273,35428000,27.4069766998291
GOOGL,2015-03-16,27.846500396728516,28.1875,27.56599998474121,28.082000732421875,36856000,27.835180282592773
GOOGL,2015-03-17,27.914499282836914,28.031999588012695,27.720500946044922,27.88050079345703,28892000,27.635452270507813
GOOGL,2015-03-18,27.886499404907227,28.32550048828125,27.674999237060547,28.308000564575195,35324000,28.05919647216797
GOOGL,2015-03-19,28.22599983215332,28.347999572753906,28.106000900268555,28.183500289916992,24660000,27.935787200927734
GOOGL,2015-03-20,28.335500717163086,28.354999542236328,28.224000930786133,28.247499465942383,44320000,27.999223709106445
GOOGL,2015-03-23,28.299999237060547,28.48200035095215,28.152999877929688,28.26849937438965,30234000,28.020042419433594
GOOGL,2015-03-24,28.427000045776367,29.0939998626709,28.404499053955078,28.87700080871582,79156000,28.623193740844727
GOOGL,2015-03-25,28.87849998474121,29.00349998474121,28.350000381469727,28.350000381469727,53070000,28.100826263427734
GOOGL,2015-03-26,28.232500076293945,28.359500885009766,27.91550064086914,28.18199920654297,49842000,27.93429946899414
GOOGL,2015-03-27,28.09149932861328,28.203500747680664,27.846500396728516,27.877500534057617,34552000,27.632476806640625
GOOGL,2015-03-30,28.012500762939453,28.107999801635742,27.839500427246094,28.05699920654297,24788000,27.81039810180664
GOOGL,2015-03-31,27.89699935913086,28.122499465942383,27.73349952697754,27.735000610351563,34932000,27.49123191833496
GOOGL,2015-04-01,27.741500854492188,27.924999237060547,27.30150032043457,27.47450065612793,38902000,27.23301887512207
GOOGL,2015-04-02,27.370500564575195,27.399999618530273,27.02199935913086,27.065500259399414,47760000,26.82761573791504
GOOGL,2015-04-06,26.941999435424805,27.277000427246094,26.78499984741211,27.197500228881836,33718000,26.95845603942871
GOOGL,2015-04-07,27.249500274658203,27.507999420166016,27.179500579833984,27.243000030517578,27318000,27.00355339050293
GOOGL,2015-04-08,27.299999237060547,27.575000762939453,27.299999237060547,27.441999435424805,28386000,27.200803756713867
GOOGL,2015-04-09,27.460500717163086,27.4685001373291,27.09749984741211,27.400999069213867,32366000,27.160165786743164
GOOGL,2015-04-10,27.478500366210938,27.49250030517578,27.249000549316406,27.427000045776367,26104000,27.18593406677246
GOOGL,2015-04-13,27.352500915527344,27.66349983215332,27.315000534057617,27.43199920654297,29326000,27.19089126586914
GOOGL,2015-04-14,27.328500747680664,27.328500747680664,26.78700065612793,26.98900032043457,47206000,26.751787185668945
GOOGL,2015-04-15,26.898000717163086,27.159500122070313,26.618499755859375,27.052000045776367,46962000,26.81422996520996
GOOGL,2015-04-16,26.917499542236328,27.261499404907227,26.905000686645508,27.176000595092773,31722000,26.937143325805664
GOOGL,2015-04-17,26.86549949645996,26.989999771118164,26.450000762939453,26.636999130249023,49234000,26.402875900268555
GOOGL,2015-04-20,26.6875,27.290000915527344,26.667499542236328,27.226499557495117,38508000,26.987201690673828
GOOGL,2015-04-21,27.315500259399414,27.388500213623047,27.11050033569336,27.145999908447266,29128000,26.907405853271484
GOOGL,2015-04-22,27.152999877929688,27.549999237060547,27.06599998474121,27.458999633789063,31806000,27.217655181884766
GOOGL,2015-04-23,27.52050018310547,28.058500289916992,27.503999710083008,27.87299919128418,78184000,27.628013610839844
GOOGL,2015-04-24,29.002500534057617,29.235000610351563,28.417499542236328,28.683000564575195,92168000,28.430898666381836
GOOGL,2015-04-27,28.638500213623047,28.775999069213867,28.114999771118164,28.305999755859375,48062000,28.05721092224121
GOOGL,2015-04-28,28.215999603271484,28.39150047302246,28.04800033569336,28.2185001373291,37178000,27.97047996520996
GOOGL,2015-04-29,28.02549934387207,28.29199981689453,27.950000762939453,28.069499969482422,33622000,27.822786331176758
GOOGL,2015-04-30,27.92799949645996,28.055500030517578,27.336000442504883,27.438499450683594,47240000,27.19733428955078
GOOGL,2015-05-01,27.52549934387207,27.56100082397461,27.1924991607666,27.558000564575195,36572000,27.315784454345703
GOOGL,2015-05-04,27.54949951171875,27.83449935913086,27.36949920654297,27.642000198364258,35260000,27.399045944213867
GOOGL,2015-05-05,27.507999420166016,27.63050079345703,27.118499755859375,27.152000427246094,28528000,26.913354873657227
GOOGL,2015-05-06,27.131999969482422,27.196500778198242,26.61199951171875,26.753999710083008,39034000,26.518850326538086
GOOGL,2015-05-07,26.795000076293945,27.260000228881836,26.672500610351563,27.101999282836914,31844000,26.863794326782227
GOOGL,2015-05-08,27.443500518798828,27.639999389648438,27.401500701904297,27.447500228881836,28226000,27.206256866455078
GOOGL,2015-05-11,27.42449951171875,27.668500900268555,27.280000686645508,27.288999557495117,21858000,27.049144744873047
GOOGL,2015-05-12,27.140499114990234,27.148000717163086,26.75,26.936500549316406,35282000,26.699745178222656
GOOGL,2015-05-13,27.023500442504883,27.191999435424805,26.948999404907227,26.97450065612793,24238000,26.737417221069336
GOOGL,2015-05-14,27.19849967956543,27.484500885009766,27.125,27.459999084472656,31736000,27.218643188476563
GOOGL,2015-05-15,27.519500732421875,27.530000686645508,27.125,27.324499130249023,33440000,27.08433723449707
GOOGL,2015-05-18,27.19099998474121,27.41699981689453,27.112499237060547,27.333499908447266,26706000,27.093257904052734
GOOGL,2015-05-19,27.399999618530273,27.670000076293945,27.356000900268555,27.464000701904297,47126000,27.222612380981445
GOOGL,2015-05-20,27.54599952697754,27.803499221801758,27.2549991607666,27.625499725341797,30840000,27.382692337036133
GOOGL,2015-05-21,27.510000228881836,27.88050079345703,27.46500015258789,27.840499877929688,34170000,27.59580421447754
GOOGL,2015-05-22,27.722999572753906,27.91200065612793,27.680999755859375,27.72599983215332,24266000,27.482309341430664
GOOGL,2015-05-26,27.628999710083008,27.666500091552734,27.148500442504883,27.359500885009766,37474000,27.119029998779297
GOOGL,2015-05-27,27.43400001525879,27.76449966430664,27.32900047302246,27.712499618530273,34844000,27.46892547607422
GOOGL,2015-05-28,27.68950080871582,27.788000106811523,27.540000915527344,27.708999633789063,23544000,27.465457916259766
GOOGL,2015-05-29,27.65999984741211,27.69700050354004,27.25200080871582,27.266000747680664,43446000,27.026350021362305
GOOGL,2015-06-01,27.436500549316406,27.528499603271484,27.179000854492188,27.460500717163086,33210000,27.21914291381836
GOOGL,2015-06-02,27.37150001525879,27.93950080871582,27.327499389648438,27.697500228881836,31842000,27.454059600830078
GOOGL,2015-06-03,27.7549991607666,27.899499893188477,27.607500076293945,27.76449966430664,26710000,27.520471572875977
GOOGL,2015-06-04,27.608999252319336,27.79800033569336,27.45599937438965,27.58449935913086,26866000,27.342050552368164
GOOGL,2015-06-05,27.600000381469727,27.666500091552734,27.368999481201172,27.476499557495117,24396000,27.235002517700195
GOOGL,2015-06-08,27.480499267578125,27.493499755859375,27.147499084472656,27.173999786376953,27336000,26.935161590576172
GOOGL,2015-06-09,27.17099952697754,27.242000579833984,26.9424991607666,27.107999801635742,30016000,26.869739532470703
GOOGL,2015-06-10,27.28499984741211,27.73900032043457,27.25550079345703,27.6299991607666,30316000,27.38715171813965
GOOGL,2015-06-11,27.72450065612793,27.741500854492188,27.458499908447266,27.50200080871582,25872000,27.260278701782227
